CustomerID,total_spend,avg_order_value,num_transactions,num_products,first_purchase,last_purchase,lifespan_days
12710,1130.57,282.64250000000004,4,75,2011-05-22 14:05:00,2011-09-04 12:00:00,104
12712,4241.63,249.5076470588235,17,59,2010-12-03 14:30:00,2011-11-17 09:15:00,348
12713,848.55,848.5500000000001,1,38,2011-12-09 12:16:00,2011-12-09 12:16:00,0
12714,4708.86,941.7720000000002,5,216,2011-02-18 10:53:00,2011-11-30 15:43:00,285
12715,353.86,353.85999999999996,1,20,2011-08-25 15:22:00,2011-08-25 15:22:00,0
12716,1053.49,526.7450000000001,2,60,2011-07-29 13:28:00,2011-12-06 08:55:00,129
12717,980.98,326.99333333333334,3,49,2011-04-08 10:32:00,2011-07-11 14:51:00,94
12718,238.25,238.25,1,19,2011-09-29 16:38:00,2011-09-29 16:38:00,0
12719,608.1,202.70000000000002,3,34,2011-10-05 14:50:00,2011-12-04 13:45:00,59
12720,5713.28,197.00965517241377,29,211,2010-12-05 15:21:00,2011-12-07 08:03:00,366
12721,2628.98,375.5685714285714,7,134,2010-12-09 10:14:00,2011-11-08 12:13:00,334
12722,904.33,150.72166666666666,6,50,2011-07-12 11:55:00,2011-09-15 14:50:00,65
12723,725.07,145.014,5,53,2011-10-05 15:52:00,2011-12-06 10:19:00,61
12724,1031.41,257.85249999999996,4,47,2011-01-11 15:00:00,2011-12-04 16:02:00,327
12725,427.8,427.8,1,24,2010-12-03 15:45:00,2010-12-03 15:45:00,0
12726,2609.1,372.7285714285714,7,57,2010-12-17 12:56:00,2011-11-11 13:35:00,329
12727,3947.7,438.63333333333344,9,109,2011-01-23 15:17:00,2011-11-29 11:46:00,309
12728,836.33,209.08249999999998,4,38,2011-01-11 13:31:00,2011-09-29 15:31:00,261
12729,453.01,453.01000000000005,1,26,2011-08-18 11:40:00,2011-08-18 11:40:00,0
12731,18793.41,1342.3864285714285,14,109,2010-12-10 10:56:00,2011-11-16 11:59:00,341
12732,236.26000000000002,236.26000000000005,1,12,2011-06-13 11:33:00,2011-06-13 11:33:00,0
12733,383.95,383.95000000000005,1,22,2011-04-19 16:19:00,2011-04-19 16:19:00,0
12734,110.39999999999999,110.39999999999999,1,4,2010-12-22 12:47:00,2010-12-22 12:47:00,0
12735,779.5699999999999,389.785,2,38,2011-01-06 14:26:00,2011-01-28 13:37:00,21
12736,234.0,234.00000000000003,1,4,2011-01-11 07:57:00,2011-01-11 07:57:00,0
12738,155.35,155.35,1,11,2010-12-02 18:27:00,2010-12-02 18:27:00,0
12739,1013.04,506.52000000000004,2,38,2011-09-01 17:45:00,2011-09-22 13:00:00,20
12740,427.6,427.59999999999997,1,27,2011-10-07 10:44:00,2011-10-07 10:44:00,0
12743,546.43,273.21500000000003,2,114,2011-07-28 16:06:00,2011-07-28 16:21:00,0
12744,9120.39,912.039,10,178,2011-01-25 13:26:00,2011-10-19 11:18:00,266
12747,4196.01,381.4554545454545,11,42,2010-12-05 15:38:00,2011-12-07 14:34:00,366
12748,29072.1,130.3681614349776,223,1769,2010-12-01 12:48:00,2011-12-09 12:20:00,372
12749,3868.2,483.5250000000001,8,160,2011-05-10 15:25:00,2011-12-06 09:56:00,209
12750,275.88,275.88,1,15,2011-08-03 09:13:00,2011-08-03 09:13:00,0
12752,4366.78,4366.780000000001,1,53,2011-09-19 13:32:00,2011-09-19 13:32:00,0
12753,21024.01,1911.2736363636361,11,132,2010-12-12 11:44:00,2011-12-06 11:40:00,358
12754,2949.12,589.824,5,50,2011-02-04 10:31:00,2011-04-18 09:00:00,72
12755,2203.2,550.7999999999998,4,5,2010-12-09 10:44:00,2011-04-04 10:12:00,115
12756,112.07999999999998,112.08000000000001,1,4,2011-09-14 09:31:00,2011-09-14 09:31:00,0
12757,4227.7,222.51052631578946,19,237,2011-05-12 19:01:00,2011-11-24 12:30:00,195
12758,2791.59,1395.795,2,84,2011-03-08 12:05:00,2011-08-15 10:22:00,159
12759,1531.44,510.4800000000001,3,81,2011-03-09 08:09:00,2011-10-18 14:49:00,223
12762,1898.52,949.2600000000002,2,62,2011-11-14 14:23:00,2011-12-02 10:23:00,17
12763,494.08,247.04000000000002,2,16,2010-12-05 15:46:00,2011-07-24 14:12:00,230
12764,1693.88,1693.88,1,45,2011-01-27 10:19:00,2011-01-27 10:19:00,0
12766,6989.63,998.5185714285715,7,205,2010-12-08 13:53:00,2011-12-06 08:46:00,362
12769,1143.6,1143.6,1,32,2011-04-15 10:25:00,2011-04-15 10:25:00,0
12770,1351.45,1351.4499999999998,1,12,2011-05-13 09:33:00,2011-05-13 09:33:00,0
12772,892.47,892.4700000000001,1,55,2011-10-11 09:19:00,2011-10-11 09:19:00,0
12775,1351.24,225.2066666666667,6,47,2011-02-01 13:45:00,2011-11-22 16:33:00,294
12778,804.23,114.89,7,40,2011-01-31 14:35:00,2011-11-20 11:39:00,292
12779,3868.7,322.39166666666665,12,88,2010-12-03 13:40:00,2011-11-18 17:10:00,350
12781,707.72,141.54400000000004,5,25,2011-02-28 08:43:00,2011-11-18 15:45:00,263
12782,2273.32,378.8866666666667,6,81,2010-12-17 11:30:00,2011-12-05 09:16:00,352
12783,1603.87,200.48375,8,76,2011-09-25 15:35:00,2011-12-07 15:56:00,73
12784,574.42,287.21000000000004,2,54,2011-11-24 12:53:00,2011-11-30 15:38:00,6
12785,305.71,152.855,2,14,2010-12-10 13:48:00,2011-12-07 12:46:00,361
12787,463.66,154.5533333333333,3,17,2011-05-31 09:36:00,2011-11-30 08:44:00,182
12789,91.85,91.85000000000001,1,4,2011-10-05 13:34:00,2011-10-05 13:34:00,0
12790,324.92,324.9200000000001,1,21,2011-05-31 14:14:00,2011-05-31 14:14:00,0
12791,192.60000000000002,192.60000000000002,1,2,2010-12-01 11:27:00,2010-12-01 11:27:00,0
12792,400.53999999999996,400.53999999999996,1,25,2011-03-28 11:36:00,2011-03-28 11:36:00,0
12793,545.48,272.74,2,21,2010-12-03 15:14:00,2011-01-09 12:12:00,36
12794,860.41,430.205,2,43,2011-09-02 12:01:00,2011-10-17 14:54:00,45
12795,430.48,430.48,1,14,2011-11-21 10:27:00,2011-11-21 10:27:00,0
12797,194.18,64.72666666666667,3,13,2010-12-09 10:55:00,2010-12-14 16:24:00,5
12798,6977.04,2325.68,3,6,2011-06-22 10:11:00,2011-11-29 15:52:00,160
12802,412.58,206.29,2,25,2011-06-06 09:36:00,2011-06-09 09:44:00,3
12808,483.65000000000003,161.21666666666667,3,27,2010-12-06 10:27:00,2011-11-03 10:05:00,331
12809,484.36,242.18,2,25,2011-06-15 10:51:00,2011-06-24 15:15:00,9
12811,514.85,171.61666666666665,3,27,2011-02-28 15:39:00,2011-03-24 09:42:00,23
12812,229.64000000000001,229.64,1,15,2011-10-26 09:54:00,2011-10-26 09:54:00,0
12814,125.92,125.92,1,2,2011-08-30 12:11:00,2011-08-30 12:11:00,0
12815,1063.46,531.73,2,38,2011-05-25 13:34:00,2011-07-15 10:21:00,50
12816,572.2,286.1,2,27,2011-06-16 13:24:00,2011-09-05 12:41:00,80
12817,166.04,166.04,1,4,2011-03-03 16:28:00,2011-03-03 16:28:00,0
12818,1517.88,758.94,2,14,2011-03-23 12:06:00,2011-06-14 13:54:00,83
12820,942.34,235.585,4,55,2011-01-17 12:34:00,2011-12-06 15:12:00,323
12821,92.72,92.72,1,6,2011-05-09 15:51:00,2011-05-09 15:51:00,0
12822,918.98,306.3266666666667,3,41,2011-09-13 13:46:00,2011-09-30 10:04:00,16
12823,1759.5,351.9,5,1,2011-02-16 12:15:00,2011-09-26 07:35:00,221
12824,397.12,397.11999999999995,1,25,2011-10-11 12:49:00,2011-10-11 12:49:00,0
12826,1468.1200000000001,183.51500000000001,8,58,2010-12-09 15:21:00,2011-12-07 10:25:00,362
12827,430.15000000000003,143.38333333333333,3,19,2011-10-26 15:44:00,2011-12-04 12:17:00,38
12828,1018.71,169.785,6,46,2011-08-01 16:16:00,2011-12-07 08:45:00,127
12829,253.05,84.35000000000001,3,9,2010-12-14 14:54:00,2011-01-21 12:56:00,37
12830,6748.4,964.0571428571429,7,14,2011-06-21 10:53:00,2011-11-02 11:54:00,134
12831,215.05,215.05,1,9,2011-03-22 13:02:00,2011-03-22 13:02:00,0
12832,383.03,191.51500000000001,2,27,2011-09-02 13:48:00,2011-11-07 13:30:00,65
12833,417.38,417.38,1,24,2011-07-17 13:46:00,2011-07-17 13:46:00,0
12834,312.38,312.38,1,18,2011-03-02 09:49:00,2011-03-02 09:49:00,0
12836,2612.86,653.2149999999999,4,148,2011-02-01 11:19:00,2011-10-11 15:10:00,252
12837,134.1,134.1,1,12,2011-06-19 16:07:00,2011-06-19 16:07:00,0
12838,683.13,341.565,2,115,2010-12-01 11:57:00,2011-11-06 12:20:00,340
12839,5583.62,348.97625,16,96,2010-12-07 15:48:00,2011-12-07 12:33:00,364
12840,2714.27,452.3783333333334,6,67,2011-04-27 12:21:00,2011-07-19 09:29:00,82
12841,3876.4,149.09230769230768,26,230,2010-12-03 10:43:00,2011-12-05 11:13:00,367
12842,1118.99,559.495,2,34,2011-02-04 12:36:00,2011-09-30 15:33:00,238
12843,1680.76,186.75111111111113,9,69,2011-03-20 14:38:00,2011-10-05 12:09:00,198
12844,325.96000000000004,162.98,2,47,2011-08-01 13:11:00,2011-11-10 13:31:00,101
12845,354.09,88.5225,4,26,2011-02-22 14:10:00,2011-03-17 13:34:00,22
12847,871.54,871.5399999999998,1,72,2011-11-17 13:16:00,2011-11-17 13:16:00,0
12849,1050.8899999999999,525.4449999999999,2,47,2011-03-16 12:26:00,2011-11-08 13:41:00,237
12851,135.18,135.18,1,43,2011-09-04 12:41:00,2011-09-04 12:41:00,0
12852,299.75,149.87500000000003,2,17,2011-02-18 08:47:00,2011-02-22 14:56:00,4
12853,1881.7,209.07777777777778,9,66,2011-01-28 10:28:00,2011-08-24 11:00:00,208
12854,1289.15,257.83000000000004,5,97,2011-01-25 12:11:00,2011-09-22 12:15:00,240
12855,38.1,38.1,1,3,2010-12-02 09:37:00,2010-12-02 09:37:00,0
12856,2162.68,270.335,8,155,2011-10-07 12:38:00,2011-12-02 10:52:00,55
12857,1106.4,553.2,2,37,2011-02-10 12:32:00,2011-05-13 10:20:00,91
12863,504.2,252.10000000000002,2,5,2011-05-24 17:17:00,2011-10-18 14:15:00,146
12864,147.12,147.12,1,3,2011-07-24 13:03:00,2011-07-24 13:03:00,0
12865,1548.07,516.0233333333333,3,87,2010-12-15 11:39:00,2011-11-13 14:31:00,333
12866,559.12,559.12,1,26,2011-03-01 14:11:00,2011-03-01 14:11:00,0
12867,3986.22,398.622,10,241,2010-12-14 15:16:00,2011-11-13 15:30:00,334
12868,1607.0600000000002,267.84333333333336,6,72,2010-12-01 12:50:00,2011-06-07 10:42:00,187
12870,-14.899999999999999,-14.899999999999999,1,2,2010-12-08 14:27:00,2010-12-08 14:27:00,0
12871,380.64,190.32000000000002,2,8,2011-05-16 13:32:00,2011-09-16 15:07:00,123
12872,599.97,299.98500000000007,2,58,2010-12-09 14:44:00,2011-01-17 10:52:00,38
12873,374.0,374.0,1,4,2011-03-02 14:58:00,2011-03-02 14:58:00,0
12875,343.2300000000001,171.61500000000004,2,1,2010-12-12 12:03:00,2011-07-19 15:30:00,219
12876,2218.02,1109.0100000000004,2,67,2011-05-27 13:34:00,2011-10-13 12:26:00,138
12877,1535.77,127.98083333333335,12,100,2010-12-16 12:23:00,2011-12-06 10:30:00,354
12878,841.64,280.5466666666667,3,38,2011-03-18 14:02:00,2011-11-21 14:30:00,248
12879,552.5699999999999,138.1425,4,7,2011-09-09 12:11:00,2011-10-26 12:24:00,47
12881,298.0,298.0,1,7,2011-03-09 11:44:00,2011-03-09 11:44:00,0
12882,1463.04,731.5199999999999,2,12,2011-11-06 11:22:00,2011-11-30 16:18:00,24
12883,703.47,175.8675,4,39,2011-09-11 15:18:00,2011-11-15 09:32:00,64
12884,309.05,309.05000000000007,1,7,2011-09-12 13:10:00,2011-09-12 13:10:00,0
12885,1158.27,289.5675,4,66,2011-08-08 11:45:00,2011-10-07 13:40:00,60
12886,1351.09,450.3633333333333,3,75,2011-05-04 11:21:00,2011-10-03 10:09:00,151
12888,313.77,78.4425,4,4,2011-03-29 14:31:00,2011-05-09 16:02:00,41
12890,380.46999999999997,380.47,1,78,2011-11-15 17:26:00,2011-11-15 17:26:00,0
12891,331.0,110.33333333333333,3,2,2011-02-20 11:28:00,2011-06-07 12:31:00,107
12893,188.14,188.14000000000001,1,27,2011-11-09 12:34:00,2011-11-09 12:34:00,0
12895,347.3,115.76666666666667,3,22,2011-09-14 08:35:00,2011-10-28 13:51:00,44
12897,216.5,108.25,2,3,2011-02-11 11:40:00,2011-05-19 12:13:00,97
12901,16293.1,452.5861111111111,36,32,2011-03-14 10:41:00,2011-12-01 10:07:00,261
12902,138.68,138.67999999999998,1,10,2011-03-20 12:06:00,2011-03-20 12:06:00,0
12904,509.58,254.79,2,59,2011-06-20 13:18:00,2011-11-21 14:34:00,154
12906,2919.81,583.962,5,55,2011-09-22 15:03:00,2011-11-28 09:55:00,66
12908,246.0,61.5,4,2,2011-01-31 12:36:00,2011-10-12 10:11:00,253
12909,2128.83,266.10375,8,78,2011-03-31 12:51:00,2011-10-31 12:43:00,213
12910,3075.04,384.38000000000005,8,48,2011-04-12 10:01:00,2011-11-16 14:28:00,218
12912,1662.3,332.46,5,17,2011-10-30 11:35:00,2011-12-07 08:55:00,37
12913,2483.63,496.72599999999994,5,37,2010-12-06 16:36:00,2011-12-05 12:11:00,363
12915,363.65,181.825,2,19,2010-12-02 12:33:00,2011-07-14 11:34:00,223
12916,2982.35,596.4699999999999,5,53,2011-01-23 10:43:00,2011-07-24 10:35:00,181
12917,594.0,594.0,1,2,2011-08-03 16:42:00,2011-08-03 16:42:00,0
12919,1301.44,162.68,8,34,2011-06-23 09:22:00,2011-12-01 13:47:00,161
12920,164.23,164.23000000000002,1,27,2011-11-22 15:05:00,2011-11-22 15:05:00,0
12921,16389.74,327.7948,50,233,2010-12-01 15:06:00,2011-12-06 09:56:00,369
12922,405.38,405.38,1,28,2011-07-01 15:35:00,2011-07-01 15:35:00,0
12923,176.97,176.97,1,28,2011-10-06 16:20:00,2011-10-06 16:20:00,0
12924,929.95,185.99000000000004,5,22,2011-01-16 11:49:00,2011-09-12 13:55:00,239
12925,694.05,347.025,2,42,2011-09-26 11:05:00,2011-12-05 11:11:00,70
12928,2062.7000000000003,412.53999999999996,5,59,2010-12-15 15:45:00,2011-11-04 14:24:00,323
12929,105.1,52.55,2,8,2011-02-01 12:08:00,2011-08-09 14:30:00,189
12930,409.9,102.475,4,20,2011-06-21 13:25:00,2011-09-22 15:18:00,93
12931,33462.81,1673.1405,20,29,2010-12-17 09:45:00,2011-11-18 12:39:00,336
12933,606.28,151.57,4,103,2011-03-01 11:30:00,2011-11-15 16:38:00,259
12935,2156.45,269.55625,8,80,2011-01-24 13:58:00,2011-12-07 17:25:00,317
12936,1012.9,202.58,5,56,2011-09-22 13:51:00,2011-11-22 17:32:00,61
12937,1504.27,376.06750000000005,4,81,2011-03-17 14:19:00,2011-11-24 15:05:00,252
12938,114.14,114.13999999999999,1,9,2011-11-14 11:21:00,2011-11-14 11:21:00,0
12939,11581.8,1447.7250000000001,8,21,2011-01-09 11:20:00,2011-10-06 14:33:00,270
12940,876.29,219.0725,4,88,2011-09-13 10:16:00,2011-10-24 14:04:00,41
12942,683.9,227.9666666666667,3,68,2010-12-09 09:34:00,2011-07-31 14:39:00,234
12943,-3.75,-3.75,1,1,2011-02-11 15:13:00,2011-02-11 15:13:00,0
12944,604.51,302.25499999999994,2,29,2010-12-20 10:41:00,2011-11-04 11:04:00,319
12945,462.95,462.95000000000005,1,23,2011-02-24 14:15:00,2011-02-24 14:15:00,0
12947,1407.29,127.93545454545456,11,83,2010-12-01 16:21:00,2011-07-19 10:06:00,229
12948,2053.7,256.7125,8,82,2011-03-20 10:17:00,2011-11-23 17:10:00,248
12949,4143.02,414.30199999999996,10,166,2011-04-01 13:20:00,2011-11-09 11:25:00,221
12950,1843.0,614.3333333333334,3,13,2011-11-15 13:48:00,2011-12-07 13:17:00,21
12951,1042.07,130.25875,8,54,2011-01-13 10:33:00,2011-12-01 12:14:00,322
12952,1382.8400000000001,276.56800000000004,5,64,2011-09-22 16:37:00,2011-12-04 10:35:00,72
12953,329.85,329.85,1,17,2011-11-30 09:24:00,2011-11-30 09:24:00,0
12955,4734.26,338.1614285714286,14,81,2011-03-17 09:03:00,2011-12-08 16:29:00,266
12956,108.07,108.07,1,19,2011-02-06 16:08:00,2011-02-06 16:08:00,0
12957,3979.04,331.58666666666664,12,208,2011-01-04 12:18:00,2011-12-05 16:32:00,335
12962,266.39,133.195,2,15,2011-08-18 13:38:00,2011-12-02 15:55:00,106
12963,1841.03,204.5588888888889,9,76,2010-12-09 09:14:00,2011-12-01 12:55:00,357
12965,771.91,771.91,1,108,2011-09-11 15:31:00,2011-09-11 15:31:00,0
12966,160.18,160.18,1,10,2011-11-30 12:38:00,2011-11-30 12:38:00,0
12967,1194.75,298.6875,4,21,2010-12-03 09:49:00,2011-12-06 14:19:00,368
12968,135.95,135.95,1,5,2011-08-19 15:44:00,2011-08-19 15:44:00,0
12970,452.24,113.06000000000002,4,116,2011-01-21 14:04:00,2011-12-02 14:30:00,315
12971,10930.26,122.81191011235953,89,95,2010-12-02 16:42:00,2011-12-06 12:20:00,368
12974,144.8,144.8,1,8,2011-05-26 09:33:00,2011-05-26 09:33:00,0
12976,738.6,738.6,1,22,2011-05-12 09:55:00,2011-05-12 09:55:00,0
12977,39.239999999999995,39.24,1,9,2011-07-06 16:40:00,2011-07-06 16:40:00,0
12980,7092.06,591.0050000000001,12,6,2010-12-16 11:36:00,2011-07-07 11:42:00,203
12981,372.21999999999997,186.10999999999996,2,12,2011-07-29 14:14:00,2011-11-10 12:00:00,103
12982,377.2,188.60000000000002,2,28,2011-04-11 11:51:00,2011-04-14 10:49:00,2
12984,97.5,97.5,1,4,2011-11-21 12:37:00,2011-11-21 12:37:00,0
12985,1215.6200000000001,405.2066666666667,3,73,2011-11-11 12:44:00,2011-12-09 10:46:00,27
12987,545.0,181.66666666666666,3,27,2011-05-26 12:00:00,2011-09-27 12:03:00,124
12988,535.32,535.3200000000002,1,75,2011-02-20 14:31:00,2011-02-20 14:31:00,0
12989,6854.51,360.7636842105263,19,41,2010-12-10 13:24:00,2011-12-06 15:28:00,361
12990,409.5,136.50000000000003,3,8,2011-02-02 15:39:00,2011-11-08 13:01:00,278
12991,503.76,251.88000000000002,2,31,2011-08-19 14:39:00,2011-11-16 15:34:00,89
12993,414.76,103.68999999999998,4,26,2011-02-14 14:29:00,2011-11-16 15:49:00,275
12994,902.22,180.444,5,52,2011-03-16 08:31:00,2011-12-05 15:43:00,264
12995,200.72,100.36,2,3,2011-09-15 15:44:00,2011-09-23 09:20:00,7
12997,1197.94,171.1342857142857,7,45,2011-01-26 15:49:00,2011-11-17 15:47:00,294
12999,455.88,151.96,3,25,2011-04-08 10:26:00,2011-05-27 13:24:00,49
13000,534.85,178.2833333333334,3,30,2010-12-10 10:26:00,2011-08-25 10:43:00,258
13001,9797.92,653.1946666666666,15,166,2011-01-17 12:45:00,2011-12-05 14:51:00,322
13002,120.94999999999999,120.94999999999999,1,7,2011-01-25 15:18:00,2011-01-25 15:18:00,0
13003,149.05,49.68333333333334,3,4,2011-05-09 08:23:00,2011-08-26 10:50:00,109
13004,5613.43,255.1559090909091,22,277,2010-12-17 08:20:00,2011-11-28 11:27:00,346
13005,468.95,156.3166666666667,3,21,2011-04-07 13:32:00,2011-06-19 10:53:00,72
13006,81.57,81.57,1,4,2011-10-14 13:49:00,2011-10-14 13:49:00,0
13008,178.46999999999997,89.235,2,15,2010-12-14 10:28:00,2011-01-20 14:24:00,37
13011,50.550000000000004,50.550000000000004,1,3,2010-12-02 17:22:00,2010-12-02 17:22:00,0
13012,1311.6200000000001,119.23818181818184,11,68,2011-02-18 09:43:00,2011-11-30 13:05:00,285
13013,4786.99,319.13266666666664,15,155,2010-12-03 12:28:00,2011-12-08 15:01:00,370
13014,3365.43,210.33937500000002,16,67,2011-03-03 18:28:00,2011-12-07 09:24:00,278
13015,3346.28,669.256,5,156,2011-04-04 14:28:00,2011-10-17 13:19:00,195
13016,789.89,263.2966666666666,3,39,2011-08-08 15:00:00,2011-09-27 14:08:00,49
13017,204.0,204.0,1,1,2011-12-02 15:53:00,2011-12-02 15:53:00,0
13018,7272.75,250.7844827586207,29,313,2011-02-17 11:05:00,2011-11-23 13:28:00,279
13021,2584.4,215.36666666666667,12,103,2010-12-09 14:12:00,2011-12-05 16:37:00,361
13023,689.9,344.95000000000005,2,36,2011-08-02 09:34:00,2011-10-06 16:27:00,65
13026,936.15,117.01875000000001,8,34,2011-03-09 11:35:00,2011-12-08 16:58:00,274
13027,6912.0,1152.0,6,6,2010-12-20 12:45:00,2011-08-18 09:39:00,240
13028,659.68,219.89333333333335,3,40,2011-10-25 14:09:00,2011-11-17 11:10:00,22
13029,1247.5,415.8333333333333,3,8,2010-12-21 13:53:00,2011-11-09 09:13:00,322
13030,799.48,399.74000000000007,2,76,2010-12-06 14:31:00,2011-11-28 14:30:00,356
13032,996.52,332.1733333333334,3,55,2011-09-13 16:40:00,2011-11-01 09:56:00,48
13033,190.55,190.54999999999998,1,11,2010-12-17 14:23:00,2010-12-17 14:23:00,0
13034,642.77,321.38500000000005,2,37,2010-12-05 14:52:00,2011-10-16 12:21:00,314
13035,886.63,295.5433333333333,3,23,2011-03-24 09:21:00,2011-10-13 12:23:00,203
13037,881.07,293.69,3,44,2011-03-28 15:42:00,2011-07-24 15:46:00,118
13038,908.46,302.82,3,24,2011-02-22 11:43:00,2011-09-20 14:37:00,210
13040,676.99,338.495,2,38,2011-11-06 13:53:00,2011-12-01 10:38:00,24
13043,471.57,235.78500000000003,2,13,2011-03-11 14:52:00,2011-03-31 12:14:00,19
13044,560.47,560.47,1,33,2011-02-21 15:20:00,2011-02-21 15:20:00,0
13045,305.28000000000003,305.28,1,18,2011-09-01 15:04:00,2011-09-01 15:04:00,0
13046,629.31,314.655,2,33,2011-03-18 15:43:00,2011-11-09 08:36:00,235
13047,3079.1,171.0611111111111,18,106,2010-12-01 08:34:00,2011-11-08 12:10:00,342
13048,1805.91,361.18199999999996,5,77,2011-01-16 14:36:00,2011-11-25 13:23:00,312
13049,656.6800000000001,328.3400000000001,2,14,2011-01-25 16:33:00,2011-10-06 15:31:00,253
13050,5684.61,203.0217857142857,28,246,2010-12-08 09:30:00,2011-11-30 17:28:00,357
13052,348.15000000000003,348.15000000000003,1,18,2011-05-11 14:12:00,2011-05-11 14:12:00,0
13055,1201.96,300.49,4,74,2011-05-10 08:58:00,2011-10-06 18:57:00,149
13058,271.40000000000003,90.46666666666665,3,5,2011-07-11 12:01:00,2011-11-15 12:43:00,127
13059,183.4,183.4,1,8,2011-04-04 10:40:00,2011-04-04 10:40:00,0
13060,307.53,307.53000000000003,1,15,2011-03-31 11:37:00,2011-03-31 11:37:00,0
13061,248.61,248.61,1,10,2011-09-28 16:04:00,2011-09-28 16:04:00,0
13062,346.98,346.98,1,11,2011-06-01 15:12:00,2011-06-01 15:12:00,0
13064,1119.49,279.87250000000006,4,51,2011-01-16 13:41:00,2011-11-27 12:31:00,314
13065,205.86,205.85999999999999,1,14,2010-12-01 16:52:00,2010-12-01 16:52:00,0
13066,430.9,143.63333333333333,3,48,2011-11-07 17:06:00,2011-11-15 13:39:00,7
13067,115.46000000000001,115.46000000000001,1,14,2011-09-18 13:38:00,2011-09-18 13:38:00,0
13068,344.0,172.0,2,1,2011-01-24 08:20:00,2011-11-29 15:00:00,309
13069,3717.82,137.69703703703703,27,285,2010-12-05 11:02:00,2011-12-09 08:39:00,368
13070,228.8,228.8,1,9,2011-05-31 13:45:00,2011-05-31 13:45:00,0
13072,177.15,177.14999999999998,1,7,2011-03-18 08:12:00,2011-03-18 08:12:00,0
13075,919.61,919.6100000000001,1,22,2011-08-02 10:19:00,2011-08-02 10:19:00,0
13077,729.27,182.31750000000002,4,99,2010-12-08 14:59:00,2011-12-08 19:24:00,365
13078,12432.28,289.1227906976744,43,96,2010-12-08 09:07:00,2011-12-08 18:48:00,365
13079,220.10000000000002,44.019999999999996,5,2,2011-07-22 14:41:00,2011-12-05 16:53:00,136
13080,58.08,58.08,1,6,2011-06-13 14:59:00,2011-06-13 14:59:00,0
13081,27964.48,1331.6419047619047,21,511,2010-12-03 17:20:00,2011-12-08 13:13:00,369
13082,3595.48,359.548,10,63,2011-01-05 15:42:00,2011-08-05 16:16:00,212
13083,303.75,151.875,2,15,2011-09-25 10:46:00,2011-12-05 15:01:00,71
13085,272.38,90.79333333333334,3,17,2011-02-17 13:57:00,2011-07-05 12:11:00,137
13089,57385.88,486.3210169491525,118,636,2010-12-05 10:27:00,2011-12-07 09:02:00,366
13090,8689.39,482.7438888888889,18,98,2010-12-02 07:48:00,2011-12-01 12:39:00,364
13091,319.82,159.91,2,21,2011-11-11 15:54:00,2011-11-18 16:48:00,7
13092,459.83,76.63833333333334,6,19,2010-12-15 12:27:00,2011-09-30 11:18:00,288
13093,7741.47,595.4976923076923,13,99,2010-12-01 15:00:00,2011-03-17 17:16:00,106
13094,1708.8600000000001,106.80375000000001,16,4,2010-12-06 10:34:00,2011-11-18 14:07:00,347
13095,74.39999999999999,74.4,1,6,2011-09-30 12:03:00,2011-09-30 12:03:00,0
13097,5893.32,420.95142857142855,14,215,2010-12-14 15:13:00,2011-11-07 10:43:00,327
13098,28658.88,698.9970731707316,41,163,2011-01-26 13:46:00,2011-12-08 14:14:00,316
13099,207.35999999999999,207.35999999999999,1,1,2011-09-01 17:40:00,2011-09-01 17:40:00,0
13101,101.19,101.19,1,8,2011-04-19 14:37:00,2011-04-19 14:37:00,0
13102,6336.29,234.6774074074074,27,141,2010-12-09 13:38:00,2011-12-08 12:52:00,363
13103,243.94,243.94,1,8,2011-10-31 09:38:00,2011-10-31 09:38:00,0
13104,1098.48,183.08,6,14,2010-12-20 11:58:00,2011-12-06 13:10:00,351
13106,59.5,29.75,2,1,2011-07-29 15:12:00,2011-08-03 11:50:00,4
13107,1524.07,304.8140000000001,5,54,2011-01-10 12:28:00,2011-10-26 14:52:00,289
13108,350.06,350.05999999999995,1,10,2010-12-02 10:35:00,2010-12-02 10:35:00,0
