CustomerID,Recency,Frequency,Monetary,AvgOrderValue,Tenure,ProductDiversity,R_Score,F_Score,M_Score,RFM_Score,Segment
12729,114,1,453.01,453.01,0,26,2.0,1.0,2.0,5.0,Hibernating
12731,24,14,18793.41,1342.3864285714285,341,109,4.0,5.0,5.0,14.0,Champions
12732,180,1,236.26000000000002,236.26000000000002,0,12,1.0,1.0,2.0,4.0,Hibernating
12733,234,1,383.95,383.95,0,22,1.0,1.0,2.0,4.0,Hibernating
12734,353,1,110.39999999999999,110.39999999999999,0,4,1.0,1.0,1.0,3.0,Hibernating
12735,315,2,779.5699999999999,389.78499999999997,21,38,1.0,2.0,3.0,6.0,At Risk
12736,333,1,234.0,234.0,0,4,1.0,1.0,1.0,3.0,Hibernating
12738,372,1,155.35,155.35,0,11,1.0,1.0,1.0,3.0,Hibernating
12739,78,2,1013.04,506.52,20,38,2.0,2.0,4.0,8.0,At Risk
12740,64,1,427.6,427.6,0,27,3.0,1.0,2.0,6.0,Recent Customers
12743,134,2,546.43,273.21500000000003,0,114,2.0,2.0,3.0,7.0,At Risk
12744,52,10,9120.39,912.039,266,178,3.0,5.0,5.0,13.0,Champions
12747,2,11,4196.01,381.4554545454546,366,42,5.0,5.0,5.0,15.0,Champions
12748,1,223,29072.1,130.36816143497757,372,1769,5.0,5.0,5.0,15.0,Champions
12749,4,8,3868.2,483.52500000000003,209,160,5.0,5.0,5.0,15.0,Champions
12750,129,1,275.88,275.88,0,15,2.0,1.0,2.0,5.0,Hibernating
12752,81,1,4366.78,4366.78,0,53,2.0,1.0,5.0,8.0,At Risk
12753,4,11,21024.01,1911.2736363636361,358,132,5.0,5.0,5.0,15.0,Champions
12754,236,5,2949.12,589.824,72,50,1.0,4.0,5.0,10.0,Loyal Customers
12755,250,4,2203.2,550.8,115,5,1.0,4.0,5.0,10.0,Loyal Customers
12756,87,1,112.07999999999998,112.07999999999998,0,4,2.0,1.0,1.0,4.0,Hibernating
12757,16,19,4227.7,222.51052631578952,195,237,4.0,5.0,5.0,14.0,Champions
12758,117,2,2791.59,1395.795,159,84,2.0,2.0,5.0,9.0,Loyal Customers
12759,52,3,1531.44,510.48,223,81,3.0,3.0,4.0,10.0,Loyal Customers
12762,8,2,1898.52,949.26,17,62,5.0,2.0,4.0,11.0,Loyal Customers
12763,138,2,494.08,247.04,230,16,2.0,2.0,3.0,7.0,At Risk
12764,317,1,1693.88,1693.88,0,45,1.0,1.0,4.0,6.0,At Risk
12766,4,7,6989.63,998.5185714285715,362,205,5.0,4.0,5.0,14.0,Champions
12769,239,1,1143.6,1143.6,0,32,1.0,1.0,4.0,6.0,At Risk
12770,211,1,1351.45,1351.45,0,12,1.0,1.0,4.0,6.0,At Risk
12772,60,1,892.47,892.47,0,55,3.0,1.0,3.0,7.0,Recent Customers
12775,17,6,1351.24,225.20666666666668,294,47,4.0,4.0,4.0,12.0,Champions
12778,20,7,804.23,114.89,292,40,4.0,4.0,3.0,11.0,Loyal Customers
12779,21,12,3868.7,322.39166666666665,350,88,4.0,5.0,5.0,14.0,Champions
12781,21,5,707.72,141.544,263,25,4.0,4.0,3.0,11.0,Loyal Customers
12782,5,6,2273.32,378.8866666666667,352,81,5.0,4.0,5.0,14.0,Champions
12783,2,8,1603.87,200.48375,73,76,5.0,5.0,4.0,14.0,Champions
12784,9,2,574.42,287.21,6,54,5.0,2.0,3.0,10.0,Loyal Customers
12785,3,2,305.71,152.855,361,14,5.0,2.0,2.0,9.0,Loyal Customers
12787,10,3,463.66,154.5533333333333,182,17,5.0,3.0,2.0,10.0,Loyal Customers
12789,65,1,91.85,91.85,0,4,3.0,1.0,1.0,5.0,Recent Customers
12790,192,1,324.92,324.92,0,21,1.0,1.0,2.0,4.0,Hibernating
12791,374,1,192.60000000000002,192.60000000000002,0,2,1.0,1.0,1.0,3.0,Hibernating
12792,257,1,400.53999999999996,400.53999999999996,0,25,1.0,1.0,2.0,4.0,Hibernating
12793,335,2,545.48,272.74,36,21,1.0,2.0,3.0,6.0,At Risk
12794,53,2,860.41,430.205,45,43,3.0,2.0,3.0,8.0,Recent Customers
12795,19,1,430.48,430.48,0,14,4.0,1.0,2.0,7.0,Potential Loyalists
12797,360,3,194.18,64.72666666666667,5,13,1.0,3.0,1.0,5.0,Hibernating
12798,10,3,6977.04,2325.68,160,6,5.0,3.0,5.0,13.0,Champions
12802,184,2,412.58,206.29,3,25,1.0,2.0,2.0,5.0,Hibernating
12808,37,3,483.65000000000003,161.21666666666667,331,27,3.0,3.0,3.0,9.0,Loyal Customers
12809,168,2,484.36,242.18,9,25,2.0,2.0,3.0,7.0,At Risk
12811,261,3,514.85,171.61666666666667,23,27,1.0,3.0,3.0,7.0,At Risk
12812,45,1,229.64000000000001,229.64000000000001,0,15,3.0,1.0,1.0,5.0,Recent Customers
12814,102,1,125.92,125.92,0,2,2.0,1.0,1.0,4.0,Hibernating
12815,148,2,1063.46,531.73,50,38,2.0,2.0,4.0,8.0,At Risk
12816,96,2,572.2,286.1,80,27,2.0,2.0,3.0,7.0,At Risk
12817,281,1,166.04,166.04,0,4,1.0,1.0,1.0,3.0,Hibernating
12818,178,2,1517.88,758.9399999999999,83,14,2.0,2.0,4.0,8.0,At Risk
12820,3,4,942.34,235.585,323,55,5.0,4.0,4.0,13.0,Champions
12821,214,1,92.72,92.72,0,6,1.0,1.0,1.0,3.0,Hibernating
12822,71,3,918.98,306.32666666666665,16,41,3.0,3.0,4.0,10.0,Loyal Customers
12823,75,5,1759.5,351.9,221,1,2.0,4.0,4.0,10.0,Loyal Customers
12824,60,1,397.12,397.12,0,25,3.0,1.0,2.0,6.0,Recent Customers
12826,3,8,1468.1200000000001,183.515,362,58,5.0,5.0,4.0,14.0,Champions
12827,6,3,430.15000000000003,143.38333333333333,38,19,5.0,3.0,2.0,10.0,Loyal Customers
12828,3,6,1018.71,169.785,127,46,5.0,4.0,4.0,13.0,Champions
12829,322,3,253.05,84.35000000000001,37,9,1.0,3.0,2.0,6.0,Hibernating
12830,38,7,6748.4,964.0571428571429,134,14,3.0,4.0,5.0,12.0,Champions
12831,262,1,215.05,215.05,0,9,1.0,1.0,1.0,3.0,Hibernating
12832,32,2,383.03,191.51500000000001,65,27,4.0,2.0,2.0,8.0,Potential Loyalists
12833,145,1,417.38,417.38,0,24,2.0,1.0,2.0,5.0,Hibernating
12834,283,1,312.38,312.38,0,18,1.0,1.0,2.0,4.0,Hibernating
12836,59,4,2612.86,653.215,252,148,3.0,4.0,5.0,12.0,Champions
12837,173,1,134.1,134.1,0,12,2.0,1.0,1.0,4.0,Hibernating
12838,34,2,683.13,341.56500000000005,340,115,3.0,2.0,3.0,8.0,Recent Customers
12839,3,16,5583.62,348.97625,364,96,5.0,5.0,5.0,15.0,Champions
12840,144,6,2714.27,452.37833333333333,82,67,2.0,4.0,5.0,11.0,Loyal Customers
12841,5,26,3876.4,149.09230769230768,367,230,5.0,5.0,5.0,15.0,Champions
12842,70,2,1118.99,559.495,238,34,3.0,2.0,4.0,9.0,Loyal Customers
12843,66,9,1680.76,186.7511111111111,198,69,3.0,5.0,4.0,12.0,Champions
12844,29,2,325.96000000000004,162.98000000000002,101,47,4.0,2.0,2.0,8.0,Potential Loyalists
12845,267,4,354.09,88.5225,22,26,1.0,4.0,2.0,7.0,Hibernating
12847,22,1,871.54,871.54,0,72,4.0,1.0,3.0,8.0,Potential Loyalists
12849,31,2,1050.8899999999999,525.4449999999999,237,47,4.0,2.0,4.0,10.0,Loyal Customers
12851,97,1,135.18,135.18,0,43,2.0,1.0,1.0,4.0,Hibernating
12852,290,2,299.75,149.875,4,17,1.0,2.0,2.0,5.0,Hibernating
12853,108,9,1881.7,209.07777777777778,208,66,2.0,5.0,4.0,11.0,Loyal Customers
12854,79,5,1289.15,257.83000000000004,240,97,2.0,4.0,4.0,10.0,Loyal Customers
12855,373,1,38.1,38.1,0,3,1.0,1.0,1.0,3.0,Hibernating
12856,8,8,2162.68,270.335,55,155,5.0,5.0,5.0,15.0,Champions
12857,211,2,1106.4,553.2,91,37,1.0,2.0,4.0,7.0,At Risk
12863,52,2,504.2,252.10000000000002,146,5,3.0,2.0,3.0,8.0,Recent Customers
12864,138,1,147.12,147.12,0,3,2.0,1.0,1.0,4.0,Hibernating
12865,26,3,1548.07,516.0233333333333,333,87,4.0,3.0,4.0,11.0,Loyal Customers
12866,283,1,559.12,559.12,0,26,1.0,1.0,3.0,5.0,At Risk
12867,26,10,3986.22,398.62199999999996,334,241,4.0,5.0,5.0,14.0,Champions
12868,186,6,1607.0600000000002,267.84333333333336,187,72,1.0,4.0,4.0,9.0,Loyal Customers
12870,366,1,-14.899999999999999,-14.899999999999999,0,2,1.0,1.0,1.0,3.0,Hibernating
12871,84,2,380.64,190.32,123,8,2.0,2.0,2.0,6.0,Hibernating
12872,327,2,599.97,299.985,38,58,1.0,2.0,3.0,6.0,At Risk
12873,282,1,374.0,374.0,0,4,1.0,1.0,2.0,4.0,Hibernating
12875,143,2,343.2300000000001,171.61500000000004,219,1,2.0,2.0,2.0,6.0,Hibernating
12876,58,2,2218.02,1109.01,138,67,3.0,2.0,5.0,10.0,Loyal Customers
12877,4,12,1535.77,127.98083333333334,354,100,5.0,5.0,4.0,14.0,Champions
12878,18,3,841.64,280.5466666666667,248,38,4.0,3.0,3.0,10.0,Loyal Customers
12879,45,4,552.5699999999999,138.1425,47,7,3.0,4.0,3.0,10.0,Loyal Customers
12881,276,1,298.0,298.0,0,7,1.0,1.0,2.0,4.0,Hibernating
12882,9,2,1463.04,731.52,24,12,5.0,2.0,4.0,11.0,Loyal Customers
12883,25,4,703.47,175.8675,64,39,4.0,4.0,3.0,11.0,Loyal Customers
12884,88,1,309.05,309.05,0,7,2.0,1.0,2.0,5.0,Hibernating
12885,63,4,1158.27,289.5675,60,66,3.0,4.0,4.0,11.0,Loyal Customers
12886,68,3,1351.09,450.3633333333333,151,75,3.0,3.0,4.0,10.0,Loyal Customers
12888,214,4,313.77,78.4425,41,4,1.0,4.0,2.0,7.0,Hibernating
12890,24,1,380.46999999999997,380.46999999999997,0,78,4.0,1.0,2.0,7.0,Potential Loyalists
12891,186,3,331.0,110.33333333333333,107,2,1.0,3.0,2.0,6.0,Hibernating
12893,31,1,188.14,188.14,0,27,4.0,1.0,1.0,6.0,Potential Loyalists
12895,42,3,347.3,115.76666666666667,44,22,3.0,3.0,2.0,8.0,Recent Customers
12897,205,2,216.5,108.25,97,3,1.0,2.0,1.0,4.0,Hibernating
12901,9,36,16293.1,452.5861111111111,261,32,5.0,5.0,5.0,15.0,Champions
12902,265,1,138.68,138.68,0,10,1.0,1.0,1.0,3.0,Hibernating
12904,18,2,509.58,254.79,154,59,4.0,2.0,3.0,9.0,Loyal Customers
12906,12,5,2919.81,583.962,66,55,4.0,4.0,5.0,13.0,Champions
12908,59,4,246.0,61.5,253,2,3.0,4.0,2.0,9.0,Loyal Customers
12909,40,8,2128.83,266.10375,213,78,3.0,5.0,5.0,13.0,Champions
12910,23,8,3075.04,384.38,218,48,4.0,5.0,5.0,14.0,Champions
12912,3,5,1662.3,332.46,37,17,5.0,4.0,4.0,13.0,Champions
12913,5,5,2483.63,496.726,363,37,5.0,4.0,5.0,14.0,Champions
12915,149,2,363.65,181.825,223,19,2.0,2.0,2.0,6.0,Hibernating
12916,139,5,2982.35,596.47,181,53,2.0,4.0,5.0,11.0,Loyal Customers
12917,128,1,594.0,594.0,0,2,2.0,1.0,3.0,6.0,At Risk
12919,8,8,1301.44,162.68,161,34,5.0,5.0,4.0,14.0,Champions
12920,17,1,164.23,164.23,0,27,4.0,1.0,1.0,6.0,Potential Loyalists
12921,4,50,16389.74,327.7948,369,233,5.0,5.0,5.0,15.0,Champions
12922,161,1,405.38,405.38,0,28,2.0,1.0,2.0,5.0,Hibernating
12923,64,1,176.97,176.97,0,28,3.0,1.0,1.0,5.0,Recent Customers
12924,88,5,929.95,185.99,239,22,2.0,4.0,4.0,10.0,Loyal Customers
12925,5,2,694.05,347.025,70,42,5.0,2.0,3.0,10.0,Loyal Customers
12928,35,5,2062.7000000000003,412.53999999999996,323,59,3.0,4.0,5.0,12.0,Champions
12929,122,2,105.1,52.55,189,8,2.0,2.0,1.0,5.0,Hibernating
12930,78,4,409.9,102.47500000000001,93,20,2.0,4.0,2.0,8.0,Hibernating
12931,22,20,33462.81,1673.1405,336,29,4.0,5.0,5.0,14.0,Champions
12933,24,4,606.28,151.57,259,103,4.0,4.0,3.0,11.0,Loyal Customers
12935,2,8,2156.45,269.55625,317,80,5.0,5.0,5.0,15.0,Champions
12936,17,5,1012.9,202.58,61,56,4.0,4.0,4.0,12.0,Champions
12937,15,4,1504.27,376.0675,252,81,4.0,4.0,4.0,12.0,Champions
12938,26,1,114.14,114.14,0,9,4.0,1.0,1.0,6.0,Potential Loyalists
12939,64,8,11581.8,1447.725,270,21,3.0,5.0,5.0,13.0,Champions
12940,46,4,876.29,219.0725,41,88,3.0,4.0,3.0,10.0,Loyal Customers
12942,131,3,683.9,227.96666666666667,234,68,2.0,3.0,3.0,8.0,At Risk
12943,301,1,-3.75,-3.75,0,1,1.0,1.0,1.0,3.0,Hibernating
12944,36,2,604.51,302.255,319,29,3.0,2.0,3.0,8.0,Recent Customers
12945,288,1,462.95,462.95,0,23,1.0,1.0,2.0,4.0,Hibernating
12947,144,11,1407.29,127.93545454545455,229,83,2.0,5.0,4.0,11.0,Loyal Customers
12948,16,8,2053.7,256.7125,248,82,4.0,5.0,5.0,14.0,Champions
12949,31,10,4143.02,414.30199999999996,221,166,4.0,5.0,5.0,14.0,Champions
12950,2,3,1843.0,614.3333333333334,21,13,5.0,3.0,4.0,12.0,Champions
12951,9,8,1042.07,130.25875000000002,322,54,5.0,5.0,4.0,14.0,Champions
12952,6,5,1382.8400000000001,276.568,72,64,5.0,4.0,4.0,13.0,Champions
12953,10,1,329.85,329.85,0,17,5.0,1.0,2.0,8.0,Potential Loyalists
12955,1,14,4734.26,338.1614285714286,266,81,5.0,5.0,5.0,15.0,Champions
12956,306,1,108.07,108.07,0,19,1.0,1.0,1.0,3.0,Hibernating
12957,4,12,3979.04,331.58666666666664,335,208,5.0,5.0,5.0,15.0,Champions
12962,7,2,266.39,133.19500000000002,106,15,5.0,2.0,2.0,9.0,Loyal Customers
12963,8,9,1841.03,204.5588888888889,357,76,5.0,5.0,4.0,14.0,Champions
12965,89,1,771.91,771.91,0,108,2.0,1.0,3.0,6.0,At Risk
12966,10,1,160.18,160.18,0,10,5.0,1.0,1.0,7.0,Potential Loyalists
12967,3,4,1194.75,298.6875,368,21,5.0,4.0,4.0,13.0,Champions
12968,112,1,135.95,135.95,0,5,2.0,1.0,1.0,4.0,Hibernating
12970,7,4,452.24,113.06,315,116,5.0,4.0,2.0,11.0,Loyal Customers
12971,4,89,10930.26,122.81191011235956,368,95,5.0,5.0,5.0,15.0,Champions
12974,198,1,144.8,144.8,0,8,1.0,1.0,1.0,3.0,Hibernating
12976,212,1,738.6,738.6,0,22,1.0,1.0,3.0,5.0,At Risk
12977,156,1,39.239999999999995,39.239999999999995,0,9,2.0,1.0,1.0,4.0,Hibernating
12980,156,12,7092.06,591.005,203,6,2.0,5.0,5.0,12.0,Champions
12981,30,2,372.21999999999997,186.11,103,12,4.0,2.0,2.0,8.0,Potential Loyalists
12982,240,2,377.2,188.60000000000002,2,28,1.0,2.0,2.0,5.0,Hibernating
12984,19,1,97.5,97.5,0,4,4.0,1.0,1.0,6.0,Potential Loyalists
12985,1,3,1215.6200000000001,405.20666666666665,27,73,5.0,3.0,4.0,12.0,Champions
12987,74,3,545.0,181.66666666666666,124,27,2.0,3.0,3.0,8.0,At Risk
12988,292,1,535.32,535.32,0,75,1.0,1.0,3.0,5.0,At Risk
12989,3,19,6854.51,360.7636842105263,361,41,5.0,5.0,5.0,15.0,Champions
12990,31,3,409.5,136.5,278,8,4.0,3.0,2.0,9.0,Loyal Customers
12991,23,2,503.76,251.88,89,31,4.0,2.0,3.0,9.0,Loyal Customers
12993,23,4,414.76,103.69,275,26,4.0,4.0,2.0,10.0,Loyal Customers
12994,4,5,902.22,180.44400000000002,264,52,5.0,4.0,3.0,12.0,Champions
12995,78,2,200.72,100.36,7,3,2.0,2.0,1.0,5.0,Hibernating
12997,22,7,1197.94,171.1342857142857,294,45,4.0,4.0,4.0,12.0,Champions
12999,196,3,455.88,151.96,49,25,1.0,3.0,2.0,6.0,Hibernating
13000,107,3,534.85,178.28333333333333,258,30,2.0,3.0,3.0,8.0,At Risk
13001,4,15,9797.92,653.1946666666666,322,166,5.0,5.0,5.0,15.0,Champions
13002,318,1,120.94999999999999,120.94999999999999,0,7,1.0,1.0,1.0,3.0,Hibernating
13003,106,3,149.05,49.68333333333334,109,4,2.0,3.0,1.0,6.0,Hibernating
13004,12,22,5613.43,255.1559090909091,346,277,4.0,5.0,5.0,14.0,Champions
13005,174,3,468.95,156.31666666666666,72,21,2.0,3.0,3.0,8.0,At Risk
13006,56,1,81.57,81.57,0,4,3.0,1.0,1.0,5.0,Recent Customers
13008,323,2,178.46999999999997,89.23499999999999,37,15,1.0,2.0,1.0,4.0,Hibernating
13011,372,1,50.550000000000004,50.550000000000004,0,3,1.0,1.0,1.0,3.0,Hibernating
13012,9,11,1311.6200000000001,119.23818181818183,285,68,5.0,5.0,4.0,14.0,Champions
13013,1,15,4786.99,319.13266666666664,370,155,5.0,5.0,5.0,15.0,Champions
13014,3,16,3365.43,210.339375,278,67,5.0,5.0,5.0,15.0,Champions
13015,53,5,3346.28,669.256,195,156,3.0,4.0,5.0,12.0,Champions
13016,73,3,789.89,263.2966666666667,49,39,2.0,3.0,3.0,8.0,At Risk
13017,7,1,204.0,204.0,0,1,5.0,1.0,1.0,7.0,Potential Loyalists
13018,16,29,7272.75,250.7844827586207,279,313,4.0,5.0,5.0,14.0,Champions
13021,4,12,2584.4,215.36666666666667,361,103,5.0,5.0,5.0,15.0,Champions
13023,64,2,689.9,344.95000000000005,65,36,3.0,2.0,3.0,8.0,Recent Customers
13026,1,8,936.15,117.01875,274,34,5.0,5.0,4.0,14.0,Champions
13027,114,6,6912.0,1152.0,240,6,2.0,4.0,5.0,11.0,Loyal Customers
13028,23,3,659.68,219.89333333333332,22,40,4.0,3.0,3.0,10.0,Loyal Customers
13029,31,3,1247.5,415.8333333333333,322,8,4.0,3.0,4.0,11.0,Loyal Customers
13030,11,2,799.48,399.74,356,76,5.0,2.0,3.0,10.0,Loyal Customers
13032,39,3,996.52,332.17333333333335,48,55,3.0,3.0,4.0,10.0,Loyal Customers
13033,357,1,190.55,190.55,0,11,1.0,1.0,1.0,3.0,Hibernating
13034,55,2,642.77,321.385,314,37,3.0,2.0,3.0,8.0,Recent Customers
13035,58,3,886.63,295.54333333333335,203,23,3.0,3.0,3.0,9.0,Loyal Customers
13037,138,3,881.07,293.69,118,44,2.0,3.0,3.0,8.0,At Risk
13038,80,3,908.46,302.82,210,24,2.0,3.0,3.0,8.0,At Risk
13040,9,2,676.99,338.495,24,38,5.0,2.0,3.0,10.0,Loyal Customers
13043,254,2,471.57,235.78499999999997,19,13,1.0,2.0,3.0,6.0,At Risk
13044,291,1,560.47,560.47,0,33,1.0,1.0,3.0,5.0,At Risk
13045,99,1,305.28000000000003,305.28000000000003,0,18,2.0,1.0,2.0,5.0,Hibernating
13046,31,2,629.31,314.655,235,33,4.0,2.0,3.0,9.0,Loyal Customers
13047,32,18,3079.1,171.06111111111113,342,106,4.0,5.0,5.0,14.0,Champions
13048,14,5,1805.91,361.182,312,77,4.0,4.0,4.0,12.0,Champions
13049,64,2,656.6800000000001,328.34000000000003,253,14,3.0,2.0,3.0,8.0,Recent Customers
13050,9,28,5684.61,203.0217857142857,357,246,5.0,5.0,5.0,15.0,Champions
13052,212,1,348.15000000000003,348.15000000000003,0,18,1.0,1.0,2.0,4.0,Hibernating
13055,64,4,1201.96,300.49,149,74,3.0,4.0,4.0,11.0,Loyal Customers
13058,25,3,271.40000000000003,90.46666666666665,127,5,4.0,3.0,2.0,9.0,Loyal Customers
13059,250,1,183.4,183.4,0,8,1.0,1.0,1.0,3.0,Hibernating
13060,254,1,307.53,307.53,0,15,1.0,1.0,2.0,4.0,Hibernating
13061,72,1,248.61,248.61,0,10,2.0,1.0,2.0,5.0,Hibernating
13062,191,1,346.98,346.98,0,11,1.0,1.0,2.0,4.0,Hibernating
13064,13,4,1119.49,279.8725,314,51,4.0,4.0,4.0,12.0,Champions
13065,373,1,205.86,205.86,0,14,1.0,1.0,1.0,3.0,Hibernating
13066,24,3,430.9,143.63333333333335,7,48,4.0,3.0,2.0,9.0,Loyal Customers
13067,82,1,115.46000000000001,115.46000000000001,0,14,2.0,1.0,1.0,4.0,Hibernating
13068,10,2,344.0,172.0,309,1,5.0,2.0,2.0,9.0,Loyal Customers
13069,1,27,3717.82,137.69703703703703,368,285,5.0,5.0,5.0,15.0,Champions
13070,192,1,228.8,228.8,0,9,1.0,1.0,1.0,3.0,Hibernating
13072,267,1,177.15,177.15,0,7,1.0,1.0,1.0,3.0,Hibernating
13075,130,1,919.61,919.61,0,22,2.0,1.0,4.0,7.0,At Risk
13077,1,4,729.27,182.3175,365,99,5.0,4.0,3.0,12.0,Champions
13078,1,43,12432.28,289.1227906976744,365,96,5.0,5.0,5.0,15.0,Champions
13079,4,5,220.10000000000002,44.02,136,2,5.0,4.0,1.0,10.0,Loyal Customers
13080,179,1,58.08,58.08,0,6,2.0,1.0,1.0,4.0,Hibernating
13081,1,21,27964.48,1331.6419047619047,369,511,5.0,5.0,5.0,15.0,Champions
13082,126,10,3595.48,359.548,212,63,2.0,5.0,5.0,12.0,Champions
13083,4,2,303.75,151.875,71,15,5.0,2.0,2.0,9.0,Loyal Customers
13085,158,3,272.38,90.79333333333335,137,17,2.0,3.0,2.0,7.0,Hibernating
13089,3,118,57385.88,486.3210169491525,366,636,5.0,5.0,5.0,15.0,Champions
13090,9,18,8689.39,482.7438888888889,364,98,5.0,5.0,5.0,15.0,Champions
13091,21,2,319.82,159.91,7,21,4.0,2.0,2.0,8.0,Potential Loyalists
13092,71,6,459.83,76.63833333333334,288,19,3.0,4.0,2.0,9.0,Loyal Customers
13093,267,13,7741.47,595.4976923076923,106,99,1.0,5.0,5.0,11.0,Loyal Customers
13094,21,16,1708.8600000000001,106.80375000000001,347,4,4.0,5.0,4.0,13.0,Champions
13095,71,1,74.39999999999999,74.39999999999999,0,6,3.0,1.0,1.0,5.0,Recent Customers
13097,33,14,5893.32,420.95142857142855,327,215,3.0,5.0,5.0,13.0,Champions
13098,1,41,28658.88,698.9970731707317,316,163,5.0,5.0,5.0,15.0,Champions
13099,99,1,207.35999999999999,207.35999999999999,0,1,2.0,1.0,1.0,4.0,Hibernating
13101,234,1,101.19,101.19,0,8,1.0,1.0,1.0,3.0,Hibernating
13102,1,27,6336.29,234.6774074074074,363,141,5.0,5.0,5.0,15.0,Champions
13103,40,1,243.94,243.94,0,8,3.0,1.0,2.0,6.0,Recent Customers
13104,3,6,1098.48,183.08,351,14,5.0,4.0,4.0,13.0,Champions
13106,129,2,59.5,29.75,4,1,2.0,2.0,1.0,5.0,Hibernating
13107,44,5,1524.07,304.81399999999996,289,54,3.0,4.0,4.0,11.0,Loyal Customers
13108,373,1,350.06,350.06,0,10,1.0,1.0,2.0,4.0,Hibernating
13109,3,5,766.84,153.368,154,41,5.0,4.0,3.0,12.0,Champions
13110,31,8,1452.8700000000001,181.60875000000001,279,109,4.0,5.0,4.0,13.0,Champions
13113,1,40,10510.0,262.75,365,113,5.0,5.0,5.0,15.0,Champions
13115,9,14,2205.63,157.54500000000002,357,92,5.0,5.0,5.0,15.0,Champions
13116,117,2,485.19,242.595,21,30,2.0,2.0,3.0,7.0,At Risk
13117,22,8,984.91,123.11375,350,66,4.0,5.0,4.0,13.0,Champions
13118,20,7,1125.0,160.71428571428572,269,68,4.0,4.0,4.0,12.0,Champions
13120,239,1,30.599999999999998,30.599999999999998,0,1,1.0,1.0,1.0,3.0,Hibernating
13121,269,2,254.73,127.36500000000001,0,50,1.0,2.0,2.0,5.0,Hibernating
13122,94,2,922.39,461.195,146,54,2.0,2.0,4.0,8.0,At Risk
13124,90,3,3866.33,1288.7766666666666,269,185,2.0,3.0,5.0,10.0,Loyal Customers
13126,5,10,2056.29,205.629,361,124,5.0,5.0,5.0,15.0,Champions
13127,78,1,259.17,259.17,0,15,2.0,1.0,2.0,5.0,Hibernating
13130,94,1,64.0,64.0,0,2,2.0,1.0,1.0,4.0,Hibernating
13131,23,4,1039.3,259.825,164,30,4.0,4.0,4.0,12.0,Champions
13132,262,1,77.3,77.3,0,3,1.0,1.0,1.0,3.0,Hibernating
13133,274,2,109.8,54.900000000000006,30,7,1.0,2.0,1.0,4.0,Hibernating
13134,73,7,1740.63,248.6614285714286,167,94,2.0,5.0,4.0,11.0,Loyal Customers
13135,197,1,3096.0,3096.0,0,1,1.0,1.0,5.0,7.0,At Risk
13136,50,11,2545.38,231.39818181818183,315,97,3.0,5.0,5.0,13.0,Champions
13137,11,9,3605.08,400.56444444444446,298,346,5.0,5.0,5.0,15.0,Champions
13138,22,6,962.39,160.39833333333334,350,31,4.0,4.0,4.0,12.0,Champions
13139,16,8,5055.79,631.97375,243,132,4.0,5.0,5.0,14.0,Champions
13140,108,3,423.72,141.24,258,40,2.0,3.0,2.0,7.0,Hibernating
13141,85,6,2385.8,397.6333333333334,230,113,2.0,4.0,5.0,11.0,Loyal Customers
13142,19,1,307.09,307.09,0,23,4.0,1.0,2.0,7.0,Potential Loyalists
13144,333,1,110.95,110.95,0,3,1.0,1.0,1.0,3.0,Hibernating
13145,40,5,614.77,122.954,332,5,3.0,4.0,3.0,10.0,Loyal Customers
13146,26,1,228.91,228.91,0,16,4.0,1.0,1.0,6.0,Potential Loyalists
13147,10,4,712.8000000000001,178.20000000000002,89,1,5.0,4.0,3.0,12.0,Champions
13148,29,17,3348.48,196.96941176470588,335,238,4.0,5.0,5.0,14.0,Champions
13149,14,4,1676.06,419.015,274,76,4.0,4.0,4.0,12.0,Champions
13151,203,2,1250.3700000000001,625.1850000000001,92,73,1.0,2.0,4.0,7.0,At Risk
13153,6,1,486.22,486.22,0,15,5.0,1.0,3.0,9.0,Loyal Customers
13154,144,1,-611.86,-611.86,0,1,2.0,1.0,1.0,4.0,Hibernating
13155,33,4,971.76,242.94,335,67,3.0,4.0,4.0,11.0,Loyal Customers
13157,49,5,1721.57,344.31399999999996,248,69,3.0,4.0,4.0,11.0,Loyal Customers
13158,95,4,1201.06,300.265,224,59,2.0,4.0,4.0,10.0,Loyal Customers
13159,9,5,1379.75,275.95,106,114,5.0,4.0,4.0,13.0,Champions
13160,22,1,91.8,91.8,0,4,4.0,1.0,1.0,6.0,Potential Loyalists
13161,313,1,112.75,112.75,0,8,1.0,1.0,1.0,3.0,Hibernating
13162,122,5,1644.99,328.998,212,74,2.0,4.0,4.0,10.0,Loyal Customers
13165,46,2,1021.48,510.74,305,40,3.0,2.0,4.0,9.0,Loyal Customers
13166,282,2,414.7,207.35,0,39,1.0,2.0,2.0,5.0,Hibernating
13167,19,4,791.33,197.83249999999998,125,51,4.0,4.0,3.0,11.0,Loyal Customers
13168,36,5,1310.14,262.028,281,102,3.0,4.0,4.0,11.0,Loyal Customers
13169,64,2,712.88,356.44,188,11,3.0,2.0,3.0,8.0,Recent Customers
13170,27,1,116.00999999999999,116.00999999999999,0,29,4.0,1.0,1.0,6.0,Potential Loyalists
13171,8,5,426.81,85.362,291,37,5.0,4.0,2.0,11.0,Loyal Customers
13173,4,2,353.65,176.825,363,41,5.0,2.0,2.0,9.0,Loyal Customers
13174,16,3,2817.03,939.0100000000001,352,228,4.0,3.0,5.0,12.0,Champions
